view_id,from,vias,to,maneuver_type,maneuver_modifier,first_lane_from_right,lanes,entry,entry_out,all_number,lat,lon,cases,city_code
6302337560_1683121611_6302337572,6302337560,1683121611,6302337572,exit rotary,uturn,0,0,3,2,323,1.294707,103.859302,"A-6VMBVKNGWJMM,A-6VKKKV8WWF44,A-6VLUJMJGWE69,A-6VMKUP2WWJUF,A-6VLN2NQW2JUI",SIN
4323059900_3748768425_3748768429,4323059900,3748768425,3748768429,continue,uturn,0,1,3,2,322,1.301793,103.79921,"A-6VLW4ICGWJ2I,A-6VKNX7EWWHRG,A-6VLS8PHGWJMM,A-6VMWSEOWWFGS,A-6VMFT27WWJA2",SIN
5175517379_6887356029_7699062331_7699062330_245159370_10708232310,5175517379,"6887356029,7699062331,7699062330,245159370",10708232310,continue,uturn,0,1,3,2,314,1.321881,103.841618,"A-6VLFTAXGWEVJ,A-6VM7FFIWWF44,A-6VKOJ5WGWFGS,A-6VMOX87GWH6W,A-6VLOX9OGWIQQ",SIN
4745106065_4745106066_4745106067,4745106065,4745106066,4745106067,continue,uturn,0,1,3,2,311,1.274948,103.841148,"A-6VKEJ79GWGBX,A-6VMKT9GWWFRG,A-6VK7GC7WWIPC,A-6VKEX9RGWIJ3,A-6VN2XC8WWH22",SIN
5950919671_232082907_232083078_5950919670,5950919671,"232082907,232083078",5950919670,continue,uturn,0,2,4,2,311,1.299823,103.859361,"A-6VLQC9XGWFKA,A-6VO9H3OWWGUW,A-6VMO9LXGWIWG,A-6VKDEHAGWF44,A-6VKK7GQGWFGS",SIN
382901737_6948155807_6948155806,382901737,6948155807,6948155806,continue,uturn,0,2,3,2,304,1.334171,103.744006,"A-6VLF7FBWWJMM,A-6VMAURAWWIXJ,A-6VMNQF7GWJDN,A-6VKOBLQWWIME,A-6VLGUIQWWFKA",SIN
6948251906_6689979625_5166603250,6948251906,6689979625,5166603250,continue,uturn,0,1,3,2,304,1.329767,103.749096,"A-6VL4SO5GWFHJ,A-6VO45WLWWFQW,A-6VMVO4NGWFL6,A-6VL4QX7WWFN5,[A-6VO3NTAGWHS5, A-6VO3NTAGWHS5]",SIN
2577612789_74442029_5233639496,2577612789,74442029,5233639496,continue,uturn,0,1,3,2,303,1.292555,103.84428,"A-6VNHVNEWWHC5,A-6VMLJRLWWH6W,A-6VLB85QWWEJU,A-6VMQTS9WWJA2,A-6VN8ETNWWJA2",SIN
5531552164_885593742_2389300758_5667042017_2389300757_237492645_5686435180,5531552164,"885593742,2389300758,5667042017,2389300757,237492645",5686435180,continue,uturn,0,1,3,1,297,1.312995,103.766615,"A-6VMOQXTWWIQQ,A-6VLO3TEWWG5M,LatLngNav-1727946363438,A-6VMWATDGWHIG,A-6VM9ELQGWETN",SIN
1863993154_4684558080_5624679763,1863993154,4684558080,5624679763,continue,uturn,0,1,3,2,296,1.366094,103.836838,"A-6VMRKRVWWIJ3,A-6VLG2FNGWF4B,A-6VLV6CFGWHRO,A-6VM97KEWWHKI,A-6VMGI9UGWFF9",SIN
241854717_1773495447_1773495445,241854717,1773495447,1773495445,continue,uturn,0,2,3,2,295,1.322361,103.812985,"A-6VM4S5RWWF6A,A-6VM3ESLGWG7G,A-6VM4NJFWWIWG,A-6VNPSI8GWHC5,A-6VKRX5IWWJUF",SIN
4594336913_1370578139_5131365198,4594336913,1370578139,5131365198,continue,uturn,0,3,6,2,293,1.331593,103.854756,"A-6VN44X5WWGIN,[A-6VKA4XWGWEP2, A-6VKAGPWWWJUI],LatLngNav-1727999697058,A-6VMQCHCWWGIN,A-6VKI4KBWWJUI",SIN
5235185591_247432275_4604079970_4604079969_239825659_5235185590,5235185591,"247432275,4604079970,4604079969,239825659",5235185590,continue,uturn,0,2,4,1,291,1.335774,103.89381,"A-6VLJRNFGWETN,A-6VN4L9WWWF44,A-6VKEECGGWGBX,A-6VKHT62GWEJU,A-6VMOBD8GWGUX",SIN
4587590409_11383343389_11383343390,4587590409,11383343389,11383343390,continue,uturn,0,0,3,2,290,1.40051,103.920347,"A-6VKT2RUGWH6E,A-6VKJQO2WWF44,A-6VLU62JWWHRO,A-6VLUEXDGWG7G,A-6VLXBMGGWGIN",SIN
574459043_9807872686_9807872687,574459043,9807872686,9807872687,continue,uturn,0,3,3,2,290,1.314698,103.84519,"A-6VN67SEGWH22,A-6VN3MV3GWFGS,A-6VM7J2XWWH22,A-6VMLGBUGWJ2I,A-6VL8GDUGWEVJ",SIN
6710262757_535163842_6897534219_6897534220_535163845_6710262755,6710262757,"535163842,6897534219,6897534220,535163845",6710262755,continue,uturn,0,1,3,1,288,1.326514,103.844841,"A-6VKRJ6RGWG5C,A-6VNM8Q7GWJQ2,A-6VM7TM9GWG22,A-6VKC9PKWWI2G,LatLngNav-1727945202",SIN
2232574751_4656921454_4656921455,2232574751,4656921454,4656921455,continue,uturn,0,1,3,2,284,1.327013,103.976812,"A-6VKUT3BWWETN,A-6VNWSDMWWIQQ,LatLngNav-1727957767,A-6VM9UGLGWIPC,A-6VMEHGAWWEJU",SIN
4709369116_243434238_4709369046_4709369047_378150782_6305404237,4709369116,"243434238,4709369046,4709369047,378150782",6305404237,continue,uturn,0,4,4,1,283,1.337799,103.870652,"A-6VKNOAIGWG5M,A-6VME8FJWWIPC,A-6VLMU5JWWG5C,A-6VOXNE6WWJAU,A-6VLR3ISGWEMR",SIN
3804494518_243479739_3804494505,3804494518,243479739,3804494505,roundabout,uturn,0,0,3,1,282,1.300381,103.902268,"A-6VMA6AHWWHRO,A-6VMCNFNGWJUI,A-6VM3F57GWIQQ,[A-6VLE2AAWWEVJ, A-6VLE2AAWWEVJ],A-6VMFMVGWWF44",SIN
3804494509_3804494502_8170749399,3804494509,3804494502,8170749399,exit roundabout,uturn,0,0,3,2,282,1.300669,103.902134,"A-6VMANSHGWF4B,A-6VMDU7SWWG9K,A-6VMG8SQW2IWG,A-6VKPC7XWWGW5,A-6VLIBALWWGOV",SIN
4720551918_4582054751_12091686147,4720551918,4582054751,12091686147,continue,uturn,0,1,3,2,282,1.331178,103.797668,"A-6VLCKSXWWEN7,A-6VMVX7OGWH2A,A-6VLK7MLGWEVJ,A-6VLID2DWWJUI,A-6VLJPVOGWH6E",SIN
8011771141_3732576163_247043821_2667997458_1360143523_8011771140,8011771141,"3732576163,247043821,2667997458,1360143523",8011771140,continue,uturn,0,2,3,1,281,1.318923,103.848571,"A-6VKG4SVWWFKA,A-6VKFD49WWH6W,A-6VLCBLBWWFN5,A-6VM3K4JWWGJ5,A-6VM9Q4NGWG9K",SIN
8012634525_2651270673_2642042928_4682064628_239952267_8012634524,8012634525,"2651270673,2642042928,4682064628,239952267",8012634524,continue,uturn,0,2,4,1,277,1.331488,103.846305,"A-6VLFHLWWWJNX,A-6VKBSD7WWG5M,A-6VMXDWWGWFQH,A-6VHQNWKWWER4,A-6VO7TV4GWEHN",SIN
4724359006_4723195251_4723195252,4724359006,4723195251,4723195252,continue,uturn,0,1,3,2,275,1.28031,103.802459,"A-6VL9RLVGWG9K,A-6VKS3ANGWJGJ,A-6VLRLAGGWJDN,LatLngNav-1727999904,A-6VMBX3OWWF44",SIN
5529025432_6135042889_6135042888,5529025432,6135042889,6135042888,continue,uturn,0,1,3,2,274,1.286269,103.806771,"A-6VM8IRMGWIWG,A-6VLP3NXGWEP2,A-6VKE5X5GWIJ3,A-6VLAGEXGWIPC,A-6VKP29NGWGBX",SIN
5173707033_562922321_5173707028,5173707033,562922321,5173707028,continue,uturn,0,1,3,2,274,1.324252,103.930916,"A-6VLNRLHGWHRO,LatLngNav-1727953093,A-6VLVDWVWWGIN,A-6VMW4QOG2FKA,A-6VNVJLBWWFWI",SIN
6331495123_74454952_612392126_1275666718_1275666714_6331495124,6331495123,"74454952,612392126,1275666718,1275666714",6331495124,continue,uturn,0,1,4,2,273,1.293004,103.843637,"A-6VKATEHGWIUJ,A-6VMCHG4GWIAI,A-6VLUFF5GWEXC,A-6VKLDJ8GWHRG,A-6VLNE3PGWIME",SIN
5134093686_60662450_1669837644,5134093686,60662450,1669837644,rotary,uturn,0,0,3,1,273,1.312574,103.839003,"A-6VMIDOCGWJUI,A-6VL3EO8GWGOV,A-6VOA9NDWWJEG,A-6VMPTIPWWJQ5,A-6VM7DQOWWGOV",SIN
7153303575_1790158059_1790158067,7153303575,1790158059,1790158067,continue,uturn,0,2,3,2,272,1.289751,103.842578,"A-6VLBOHQWWHIQ,A-6VMQAGMWWIQQ,A-6VKEWCGGWG9K,A-6VLKVKFGWIQQ,A-6VMF8C7WWGBX",SIN
3614413266_1687936700_5134093682,3614413266,1687936700,5134093682,exit rotary,uturn,0,0,3,2,272,1.312922,103.839582,"A-6VMIDOCGWJUI,A-6VL3EO8GWGOV,A-6VOA9NDWWJEG,A-6VMPTIPWWJQ5,A-6VM7DQOWWGOV",SIN
8298829832_5061403728_5061403729_5061403726_5061403727_8298829831,8298829832,"5061403728,5061403729,5061403726,5061403727",8298829831,continue,uturn,0,2,4,1,270,1.339892,103.961075,"A-6VKMDNCGWI2G,A-6VKLIGHGWE28,A-6VLSSPXGWGBX,A-6VL7DA4G2JUI,LatLngNav-1727914648705",SIN
6992805927_4745483646_4745483647,6992805927,4745483646,4745483647,continue,uturn,0,1,3,2,268,1.307976,103.794489,"A-6VKARUEWWE28,A-6VO48U3WWJAU,A-6VKJIRLGWE69,A-6VO94UQGWEHN,A-6VK934EWWE69",SIN
241619585_1911008974_1911008976,241619585,1911008974,1911008976,continue,uturn,0,1,3,2,263,1.318853,103.78276,"A-6VO8V22WWEHN,A-6VKSRR9WWIXJ,[A-6VLVJAVWWFF9, A-6VLVJAVWWFF9],A-6VM95PCWWEJ7,A-6VO82MVGWFQW",SIN
6456247241_1249567541_1249567616,6456247241,1249567541,1249567616,exit roundabout,uturn,0,0,3,2,262,1.295451,103.784239,"A-6VL78AVGWIJI,A-6VLMEHDGWFKA,A-6VMQRLOGWFGS,A-6VLQ6D4WWFHJ,A-6VMATPVGWGOV",SIN
6456247224_1362160501_6456247243,6456247224,1362160501,6456247243,roundabout,uturn,0,0,3,1,262,1.295361,103.784133,"A-6VKNB6LGWIPC,A-6VKTIUJWWHIQ,A-6VKNJ75WWGOV,A-6VMWJMTGWJDN,A-6VLR2ARWWF4B",SIN
7105172867_3633794254_5241583073,7105172867,3633794254,5241583073,continue,uturn,0,1,3,1,259,1.30444,103.872172,"A-6VKBLASWWH6W,A-6VKNBG8GWFGS,A-6VMARVCWWGUX,A-6VMARVCWWGUX,A-6VKRPJSWWGW5",SIN
8226161031_5687079733_5687079732,8226161031,5687079733,5687079732,continue,uturn,0,1,3,2,252,1.370728,103.883001,"A-6VMQUQTWWEJ7,A-6VMME7MWWH22,A-6VNIG49GWEJU,A-6VKAX3HGWE88,A-6VLL8N4GWJNX",SIN
4668456816_7231125171_7231125167,4668456816,7231125171,7231125167,continue,uturn,0,0,3,2,252,1.349235,103.928159,"A-6VN3QMGGWJNX,A-6VLLF8JWWEVJ,A-6VLIM9UWWJWN,A-6VLT7SPWWIWG,A-6VNSO8TWWFWI",SIN
206256171_6913094587_6913094585,206256171,6913094587,6913094585,continue,uturn,0,1,3,2,251,1.357028,103.829095,"A-6VOXSNOGWHKL,A-6VMW2P6GWGWC,A-6VL8E8BGWJMM,A-6VLPPF2GWHRO,A-6VLKW95GWHIQ",SIN
6106090907_4673726081_4673726082,6106090907,4673726081,4673726082,continue,uturn,0,1,3,2,251,1.345589,103.962736,"A-6VLLHOPWWH6E,[A-6VKI9ASWWFKA, A-6VKI9ASWWFKA],A-6VLKRCQWWHRO,A-6VLNSQ4GWH6E,A-6VK9WBJWWIUJ",SIN
6988823780_172483367_1548393383_883492084_237397263_6988823781,6988823780,"172483367,1548393383,883492084,237397263",6988823781,continue,uturn,0,2,4,1,249,1.292076,103.808383,"A-6VNWG6EGWG3O,A-6VLPV5OWWETN,A-6VKARLNWWH6E,A-6VKDW9DWWI2G,[A-6VKPSUJWWIME, A-6VKPSUJWWIME]",SIN
8020834812_2668133004_2668132996_8012771104,8020834812,"2668133004,2668132996",8012771104,continue,uturn,0,1,3,2,249,1.323723,103.851995,"A-6VO3FBXWWHS5,A-6VN3OMIWWFGS,A-6VMMW57GWEJ7,A-6VMKH9AWWFGS,A-6VM52C6WWH6W",SIN
4600773948_4600773947_4710833669,4600773948,4600773947,4710833669,continue,uturn,0,1,3,2,248,1.273358,103.82318,"A-6VL49WLWWH6W,A-6VLDMFCWWHKI,A-6VLVJE9GWFKA,A-6VLXEU3WWGOV,[A-6VN245BGWJUF, A-6VN245BGWJUF]",SIN
5777063049_233432607_206833833_3979870493,5777063049,"233432607,206833833",3979870493,continue,uturn,0,2,4,2,248,1.302019,103.856953,"A-6VLT4WPGWIJ3,A-6VKNQ25W2IJ3,A-6VL8OE8WWETN,A-6VO5AM7GWJ73,A-6VKFLPWWWFF9",SIN
7097322797_6637043072_7097322798,7097322797,6637043072,7097322798,continue,uturn,0,1,3,2,246,1.426306,103.773435,"A-6VLJO7CG2JWN,A-6VLGXI7WWJV2,A-6VKC6NKWWIJ3,A-6VLVJAVWWE28,A-6VLT5XHGWIWG",SIN
246294741_4723141064_4723141063,246294741,4723141064,4723141063,continue,uturn,0,2,3,2,245,1.272442,103.803884,"A-6VLEIUGWWFHJ,A-6VMBH24GWGW5,A-6VM79VTGWJQ5,A-6VL5QOVWWE28,A-6VM8TBCGWFN5",SIN
2085358333_4736416196_4736416197,2085358333,4736416196,4736416197,continue,uturn,0,1,3,2,244,1.335867,103.78344,"A-6VKOJ76GWJFG,A-6VKC2GDWWI2G,A-6VO8CNCWWGAQ,A-6VMM3QLGWIAI,A-6VO8H6IWWF3C",SIN
11461546679_11461546680_11461546681,11461546679,11461546680,11461546681,continue,uturn,0,0,3,2,241,1.425228,103.794256,"A-6VM4QKFGWJWN,A-6VLUGHEGWIXJ,A-6VKO5TPWWJUI,A-6VM6VKHGWEP2,A-6VM6VKHGWEP2",SIN
6059264359_236475110_1854312005,6059264359,236475110,1854312005,continue,uturn,0,1,3,2,241,1.306187,103.820882,"A-6VO5FJWG2F3C,A-6VLBBCCGWH6E,A-6VLW85QGWH2A,A-6VLP7UEWWG9K,A-6VMHUMNGWEJ7",SIN
1829435397_1829435343_1829435364,1829435397,1829435343,1829435364,continue,uturn,0,0,3,2,240,1.277267,103.839881,"A-6VMIHKSWWH6E,A-6VKRQDHWWJDN,A-6VM5LMKGWJGJ,A-6VM27Q2WWF44,[A-6VN7W7SG2G22, A-6VN7W7SG2G22, A-6VN7W7SG2G22]",SIN
8158679459_230928102_230928686_8158679458,8158679459,"230928102,230928686",8158679458,continue,uturn,0,1,3,2,239,1.332782,103.8859,"A-6VLOSD7WWJ2I,A-6VLP6XWGWIAI,A-6VLORT5GWEJU,A-6VM22OBGWFL6,A-6VL3GXAWWHIG",SIN
1249567625_6456247237_6456247239,1249567625,6456247237,6456247239,continue,uturn,0,1,3,2,239,1.295321,103.78362,"LatLngNav-1727945055764,A-6VK8LU2WWIJ3,A-6VL9TWWGWJWN,A-6VKIEKJGWEJU,A-6VKBXWHGWI2G",SIN
8204741026_2604487108_1701877088_2604487105_2706536646_8204741027,8204741026,"2604487108,1701877088,2604487105,2706536646",8204741027,continue,uturn,0,2,4,1,238,1.391279,103.869083,"[A-6VMSS4UWWEVJ, A-6VMSS4UWWEVJ],A-6VM7WSBGWI2G,A-6VLG5RPGWFGS,A-6VML8T7GWG5C,A-6VMQ3H8GWG5C",SIN
1249297195_1249297082_5229188388,1249297195,1249297082,5229188388,exit roundabout,uturn,0,0,3,2,236,1.295372,103.782429,"A-6VKSW7LWWEJU,A-6VLGIFLWWHKI,A-6VMA9I5GWETN,A-6VM83GXGWJDN,A-6VLLASXGWFF9",SIN
6273402734_4722648360_4722648361_245159536,6273402734,"4722648360,4722648361",245159536,continue,uturn,0,1,3,2,236,1.317374,103.841503,"A-6VMGTJ7WWG7G,A-6VLLXENWWJMM,A-6VO4UNXWWF3C,A-6VKCMEAGWF44,A-6VKUC6KGWG9K",SIN
5229188389_1249297039_1249297198,5229188389,1249297039,1249297198,roundabout,uturn,0,0,3,1,236,1.295293,103.782438,"A-6VLQ2T4GWJNX,A-6VM8IS9GWIJ3,A-6VL6DV8GWIAI,A-6VLGOUDWWEP2,[A-6VKT9GBGWGOV, A-6VKT9GBGWGOV]",SIN
960396148_960396150_7153245369,960396148,960396150,7153245369,continue,uturn,0,0,3,2,235,1.350995,103.953417,"A-6VKFGN8GWFF9,A-6VOWNVQWWJAU,A-6VKFCSSGWH6W,A-6VKK4JFWWHIG,A-6VLXNTDGWF4B",SIN
1275435872_246491696_6817940442,1275435872,246491696,6817940442,continue,uturn,0,1,3,2,234,1.313082,103.829146,"A-6VKVQT8GWIWG,A-6VLTKW5WWFQH,A-6VL8LAOGWJDN,A-6VK8T2KWWFGS,A-6VKQ7K6GWIWG",SIN
5648108233_5648108171_11279640729,5648108233,5648108171,11279640729,continue,uturn,0,1,3,2,234,1.354493,103.832891,"A-6VMELL2GWFKA,A-6VN23KOWWIJ3,A-6VLC7OSGWFQH,A-6VLCIM5WWE28,A-6VN7USIGWHIG",SIN
249692309_1790098230_4606287885,249692309,1790098230,4606287885,continue,uturn,0,1,3,2,234,1.287793,103.840758,"[A-6VMDAARGWGJ5, A-6VMDAARGWGJ5],A-6VL3AXFGWH2A,A-6VLJRH4WWG5M,A-6VMMVLBWWGOV,A-6VOAN9IGWHKL",SIN
1675287292_1675287289_1675287282,1675287292,1675287289,1675287282,continue,uturn,0,0,3,2,229,1.300333,103.845459,"A-6VMXB9AGWJDN,A-6VMCMGNGWJUF,A-6VLW29MGWGBX,A-6VM9JMTWWG5M,A-6VKVXQKW2FQH",SIN
392296096_241907122_241907087,392296096,241907122,241907087,continue,uturn,0,3,3,2,229,1.32444,103.813733,"A-6VL28A4WWF44,A-6VLPOT4GWHRC,A-6VMJ85HGWJNX,A-6VM3SIAGWH6E,A-6VKO35QWWGW5",SIN
2145148898_4737135707_4737135708,2145148898,4737135707,4737135708,continue,uturn,0,1,3,2,227,1.378241,103.758042,"A-6VKQ4FWWWE69,A-6VMIANFGWIPC,A-6VLHJ8CGWG9K,A-6VNXOMKWWHIG,A-6VKU82EWWJNX",SIN
1548433284_6149218745_6149218744_6149218743_6149218742_5233068792_4309046675,1548433284,"6149218745,6149218744,6149218743,6149218742,5233068792",4309046675,continue,uturn,0,1,3,2,226,1.288815,103.837182,"A-6VMA2SVWWH2A,A-6VMA2SVWWH2A,A-6VMI6K7GWG9K,A-6VO6TOCGWFWI,A-6VMGK5UGWG5C",SIN
247046918_4746057706_4746057707,247046918,4746057706,4746057707,continue,uturn,0,1,3,2,224,1.288074,103.805258,"A-6VLJC42WWI2G,A-6VKN43GWWFGS,A-6VM7QIIGWIAI,A-6VLFDX9WWG5M,A-6VK79K8GWE69",SIN
5093589618_1842932007_1842932027,5093589618,1842932007,1842932027,continue,uturn,0,1,3,2,222,1.352246,103.986707,"A-6VM9ARDWWIUM,A-6VO3VCAGWHKL,A-6VLALSRGWFN5,LatLngNav-1727951907,A-6VMK7W6WWJA2",SIN
8058080622_6725961740_6725961739,8058080622,6725961740,6725961739,continue,uturn,0,1,3,2,221,1.3693,103.843228,"A-6VL3WOBGWJWN,A-6VKGHNSGWIJ3,A-6VM9K5XWWHRG,A-6VL74F5GWJUI,A-6VK74CNWWHQW",SIN
6116231207_12119842774_847906789,6116231207,12119842774,847906789,continue,uturn,0,1,3,2,221,1.334212,103.787968,"A-6VKQ954GWG9K,A-6VO3MAPWWHKL,A-6VLE558GWEVJ,A-6VKF6NUGWFGS,A-6VLTD4JGWE69",SIN
236508156_3522014635_3522014636,236508156,3522014635,3522014636,continue,uturn,0,1,3,2,221,1.330646,103.798147,"A-6VKGRWPW2EP2,A-6VKGF8MWWIPC,A-6VO6US7GWG8J,A-6VLCJOEGWIUJ,A-6VMD2D3WWGW5",SIN
6302337570_233902792_408733172,6302337570,233902792,408733172,rotary,uturn,0,0,3,1,221,1.294908,103.859276,"A-6VL2G4AWWE69,A-6VMWKQRWWF6A,[A-6VLRJRIWWJUI, A-6VLRJRIWWJUI],A-6VLER5XGWFHJ,A-6VLRR2UGWGBX",SIN
6532012966_5218807996_368930446_4697831198_5218808008_8227743302,6532012966,"5218807996,368930446,4697831198,5218808008",8227743302,continue,uturn,0,1,4,1,218,1.41741,103.904142,"A-6VL4UJGWWIQQ,A-6VN39QTWWGW5,A-6VM5L44GWFF9,A-6VLVGIDGWIXJ,A-6VLU7DRWWFGS",SIN
237493582_5178227303_5178227302,237493582,5178227303,5178227302,continue,uturn,0,1,3,2,218,1.3121,103.771013,"A-6VLJ984GWJGJ,A-6VLFSH4G2IJ3,A-6VLOT5OGWFN5,A-6VO79WHGWHS5,[A-6VMOMHKGWHRO, A-6VMOMHKGWHRO]",SIN
7183881690_7183881691_7686472593,7183881690,7183881691,7686472593,continue,uturn,0,0,3,2,217,1.332436,103.849011,"A-6VKJWKJWWIAI,A-6VMXHECGWHIG,A-6VK99KCWWFN5,[A-6VM4O2RWWFRG, A-6VM4O2RWWFRG],A-6VK7J37WWE69",SIN
4713818343_4713818344_4713824820,4713818343,4713818344,4713824820,continue,uturn,0,1,3,2,213,1.308932,103.80902,"A-6VKG4KNWWIWG,A-6VMI6WMWWIXJ,A-6VM6EQEWWIJ3,A-6VMMFNLGWIQQ,A-6VL46U5WWGBX",SIN
244273116_5256628060_9236116104,244273116,5256628060,9236116104,continue,uturn,0,1,3,2,210,1.352132,103.886499,"A-6VMDRDNGWHIQ,A-6VKNNH5WWGOV,A-6VKQ99SWWGW5,A-6VNDLPIWWJ2I,A-6VKNN7SWWIUJ",SIN
8021196916_4594223383_471507447_8021196915,8021196916,"4594223383,471507447",8021196915,continue,uturn,0,1,4,3,209,1.29403,103.827461,"A-6VM4NFUGWGBX,A-6VK8SNIGWGBX,A-6VMEARPWWGBX,A-6VLJ2I7WWEP2,A-6VKFPQGWWE69",SIN
9717617755_439988372_2651270702_2651270703_239952032_9717617754,9717617755,"439988372,2651270702,2651270703,239952032",9717617754,continue,uturn,0,4,4,1,208,1.339123,103.852459,"A-6VL7FIRWWIXJ,A-6VMFSASWWHIG,A-6VL4AXLGWEXC,A-6VO5GSRGWFWI,A-6VLBOKEWWFQH",SIN
5272808118_233432823_240646291_206837678_235067702_5272808117,5272808118,"233432823,240646291,206837678,235067702",5272808117,continue,uturn,0,2,4,2,208,1.308514,103.863867,"A-6VMLJ2SWWIQQ,A-6VLX5UGWWHRG,LatLngNav-1727946156,A-6VLHKT7GWJFG,A-6VL4FD2GWFGS",SIN
10196780559_5636770792_1838410672_10196780558,10196780559,"5636770792,1838410672",10196780558,continue,uturn,0,0,3,2,203,1.34789,103.985238,"A-6VNVMWUGWJAU,A-6VLMJSKGWE69,A-6VM8DGMGWFRG,A-6VL9R2PGWHIG,[A-6VO82UAGWGVH, A-6VO82UAGWGVH]",SIN
4738663085_244383337_244383303,4738663085,244383337,244383303,continue,uturn,0,1,3,2,202,1.439685,103.798058,"A-6VLJ4E4WWIAI,LatLngNav-1727920128,A-6VL8VPVGWIAI,A-6VML8VFWWIUJ,A-6VMLDDAWWF4B",SIN
5284986853_249392272_250072177_7168015669,5284986853,"249392272,250072177",7168015669,continue,uturn,0,0,3,2,200,1.326589,103.847195,"A-6VLVIC3WWFQH,A-6VL8K54WWI2G,A-6VLR72PWWIWG,A-6VLT73IGWH2A,A-6VMK78RGWF4B",SIN
1818845066_2563854931_5601131674_5601131677,1818845066,"2563854931,5601131674",5601131677,continue,uturn,0,1,4,3,200,1.335948,103.954403,"A-6VMW4J3WWIXJ,A-6VKTA5XGWE28,A-6VLLBFMWWGBX,A-6VKLRTXGWF44,A-6VKM9CHGWJFG",SIN
172423855_4739074022_4739074023,172423855,4739074022,4739074023,continue,uturn,0,3,3,2,198,1.29905,103.8292,"A-6VLPA6VWWGOV,A-6VMJSXXWWIAI,A-6VKFN7MWWGBX,A-6VMNMF4GWEJU,A-6VMKCSGWWH22",SIN
10651546963_11461546674_11461546675_1483463578,10651546963,"11461546674,11461546675",1483463578,continue,uturn,0,0,3,2,197,1.426037,103.791931,"A-6VKVUVBGWGBX,LatLngNav-1727925202168,A-6VKE5XSWWJMM,A-6VM96MLG2JNX,A-6VKRIU2WWFKA",SIN
5661638939_1831390121_1819975331_4669630688_1819975128_5661638940,5661638939,"1831390121,1819975331,4669630688,1819975128",5661638940,continue,uturn,0,1,4,1,195,1.350184,103.926145,"A-6VLE3TKWWJ2I,A-6VO2FBFGWJ4X,A-6VKCC2XGWFN5,A-6VMISTCWWIJ3,A-6VLJ4IIWWJUI",SIN
243213579_243213580_6149218747,243213579,243213580,6149218747,continue,uturn,0,1,3,2,195,1.289049,103.836852,"A-6VO2KBTWWFFM,A-6VMKW38GWIWG,A-6VM5RQ2WWEJ7,A-6VLVRPOWWG5M,A-6VKDMWMWWIUJ",SIN
246293893_1778338268_5667042228_5667042227,246293893,"1778338268,5667042228",5667042227,continue,uturn,0,1,3,2,194,1.312952,103.763624,"A-6VKFSFBGWFGS,A-6VLUANRWWIWG,A-6VK945IGWG5M,[A-6VMPAK4GWHRO, A-6VMPAK4GWHRO],A-6VMGTKDGWIUM",SIN
10808019685_6836926333_6836926334_10807943777,10808019685,"6836926333,6836926334",10807943777,continue,uturn,0,1,4,3,194,1.264365,103.817593,"A-6VKJVIWWWI2G,A-6VLIRUKWWGIN,A-6VLNKGIWWE69,A-6VM46RTWWIQQ,A-6VKB48DWWIWG",SIN
6805466533_243218919_243218724_2490580033,6805466533,"243218919,243218724",2490580033,continue,uturn,0,1,3,2,193,1.286442,103.806596,"A-6VKR89SGWIUJ,A-6VLD98LWWIUJ,A-6VL3SLQGWJO4,A-6VLN2WHWWHKI,A-6VLP83FW2J2I",SIN
7768533275_4670464099_4670464100_243508754_476450487_7768533276,7768533275,"4670464099,4670464100,243508754,476450487",7768533276,continue,uturn,1,3,4,1,193,1.331584,103.934315,"A-6VK9T3RG2GW5,A-6VKTHPDGWFN5,A-6VKCXD6GWE69,A-6VLWFAPWWEVJ,A-6VLV22IGWHIQ",SIN
11243339719_8208638771_8208637607_8208637608_8208638770_11243339720,11243339719,"8208638771,8208637607,8208637608,8208638770",11243339720,continue,uturn,0,0,4,1,192,1.360703,103.734921,"A-6VLG7J2GWJDN,A-6VLSFULGWG5M,A-6VMFDDLGWJGJ,A-6VNUA3DWWJAU,A-6VL6KRMGWGIN",SIN
8145408014_4722410304_6141556828,8145408014,4722410304,6141556828,continue,uturn,0,1,3,2,190,1.354255,103.872896,"A-6VLFTVTGWGOV,A-6VKHPC5WWIJ3,A-6VMQBAKWWH2A,A-6VK8EVHGWFF9,A-6VKQXSHWWIWG",SIN
8153743698_4599023576_229065178_206101425_4599023557_8153743699,8153743698,"4599023576,229065178,206101425,4599023557",8153743699,continue,uturn,0,1,3,1,190,1.370327,103.864051,"A-6VMFI4RGWJUF,A-6VLSIX3GWHIQ,A-6VLN5XDGWJDN,A-6VKVUDRWWF44,LatLngNav-1727950579702",SIN
5286705365_247331440_172483939_243218790_247046840_5286705366,5286705365,"247331440,172483939,243218790,247046840",5286705366,continue,uturn,0,2,4,1,189,1.287574,103.804284,"A-6VLPWGOWWJFG,A-6VM52P3GWH6W,A-6VLSJWBGWEVJ,A-6VMR2TKWWF4B,A-6VL65VCW2GBX",SIN
8296194457_6141731856_6141731855,8296194457,6141731856,6141731855,continue,uturn,0,1,3,2,188,1.320056,103.936713,"A-6VO3C4GWWGVH,A-6VKLSJNWWEJU,A-6VKENLAWWIXJ,A-6VKE4TJWWE69,A-6VL9RGAWWIJ3",SIN
